type	id	old_length	new_length
added	sp|P21474|RS16_BACSU		90
added	sp|P21475|RS18_BACSU		79
added	sp|P21476|RS19_BACSU		92
added	sp|P21477|RS20_BACSU		88
added	sp|P21478|RS21_BACSU		57
added	sp|P21656|SYW_BACSU		330
added	sp|P21879|IMDH_BACSU		488
added	sp|P21880|DLDH1_BACSU		470
added	sp|P21881|ODPA_BACSU		371
added	sp|P21882|ODPB_BACSU		325
added	sp|P21883|ODP2_BACSU		442
added	sp|P21884|YKYA_BACSU		223
added	sp|P21885|SPEA_BACSU		490
added	sp|P22250|SYE_BACSU		483
added	sp|P22322|GPR_BACSU		368
added	sp|P22326|SYY1_BACSU		422
added	sp|P23053|LPTR_BACSU		20
added	sp|P23054|TCRB_BACSU		458
added	sp|P23129|ODO1_BACSU		944
added	sp|P23261|COTF_BACSU		160
added	sp|P23308|SINI_BACSU		57
added	sp|P23445|FLII_BACSU		438
added	sp|P23446|FLGG_BACSU		264
added	sp|P23447|FLIF_BACSU		536
added	sp|P23448|FLIG_BACSU		338
added	sp|P23449|FLIH_BACSU		208
added	sp|P23451|FLIK_BACSU		487
added	sp|P23452|FLIL_BACSU		140
added	sp|P23453|FLIM_BACSU		332
added	sp|P23454|YLXF_BACSU		204
added	sp|P23455|YLXG_BACSU		140
added	sp|P23477|ADDB_BACSU		1166
added	sp|P23478|ADDA_BACSU		1232
added	sp|P23479|SBCD_BACSU		391
added	sp|P23545|PHOR_BACSU		579
added	sp|P23630|DCDA_BACSU		439
added	sp|P23715|ARGC_BACSU		345
added	sp|P23789|XRE_BACSU		113
added	sp|P23914|LEVR_BACSU		935
added	sp|P23966|MENB_BACSU		271
added	sp|P23970|MEND_BACSU		580
added	sp|P23971|MENE_BACSU		486
added	sp|P23973|MENF_BACSU		471
added	sp|P23974|MENH_BACSU		274
added	sp|P24009|COXX2_BACSU		305
added	sp|P24010|COX1_BACSU		622
added	sp|P24011|COX2_BACSU		356
added	sp|P24012|COX3_BACSU		207
added	sp|P24013|COX4_BACSU		110
added	sp|P24072|CHEY_BACSU		120
added	sp|P24073|FLIY_BACSU		378
added	sp|P24136|OPPD_BACSU		358
added	sp|P24137|OPPF_BACSU		305
added	sp|P24138|OPPB_BACSU		311
added	sp|P24139|OPPC_BACSU		305
added	sp|P24141|OPPA_BACSU		545
added	sp|P24219|RP54_BACSU		436
added	sp|P24277|RECR_BACSU		198
added	sp|P24281|YAAK_BACSU		107
added	sp|P24282|BOFA_BACSU		87
added	sp|P24327|PRSA_BACSU		292
added	sp|P24469|C550_BACSU		120
added	sp|P24500|FLGB_BACSU		129
added	sp|P24501|FLGC_BACSU		150
added	sp|P24502|FLIE_BACSU		106
added	sp|P24808|CWLA_BACSU		272
added	sp|P24809|YQXJ_BACSU		120
added	sp|P24810|YQXG_BACSU		297
added	sp|P24811|YQXH_BACSU		140
added	sp|P24812|YQXI_BACSU		159
added	sp|P25052|TENA_BACSU		236
added	sp|P25053|TENI_BACSU		205
added	sp|P25144|CCPA_BACSU		334
added	sp|P25148|GSPA_BACSU		286
added	sp|P25149|YWAF_BACSU		237
added	sp|P25150|YWAE_BACSU		171
added	sp|P25151|SYY2_BACSU		413
added	sp|P25152|BSAP_BACSU		455
added	sp|P25499|HRCA_BACSU		343
added	sp|P25503|HUTU_BACSU		552
added	sp|P25811|MNME_BACSU		459
added	sp|P25812|MNMG_BACSU		628
added	sp|P25813|RSMG_BACSU		239
added	sp|P25814|RNPA_BACSU		116
added	sp|P25953|COMGA_BACSU		356
added	sp|P25954|COMGB_BACSU		323
added	sp|P25955|COMGC_BACSU		98
added	sp|P25956|COMGD_BACSU		143
added	sp|P25957|COMGE_BACSU		115
added	sp|P25958|COMGF_BACSU		127
added	sp|P25959|COMGG_BACSU		124
added	sp|P25971|PYRF_BACSU		239
added	sp|P25972|PYRE_BACSU		216
added	sp|P25983|PYRK_BACSU		256
added	sp|P25993|CARA_BACSU		364
added	sp|P25994|CARB_BACSU		1071
added	sp|P25995|PYRC_BACSU		428
added	sp|P25996|PYRDB_BACSU		311
added	sp|P26212|SACT_BACSU		276
added	sp|P26379|PTFA_BACSU		146
added	sp|P26380|PTFB_BACSU		163
added	sp|P26381|PTFC_BACSU		269
added	sp|P26382|PTFD_BACSU		275
added	sp|P26497|SP0J_BACSU		282
added	sp|P26899|ASPA_BACSU		475
added	sp|P26900|ASPG1_BACSU		329
added	sp|P26901|CATA_BACSU		483
added	sp|P26902|DPPA_BACSU		274
added	sp|P26903|DPPB_BACSU		308
added	sp|P26904|DPPC_BACSU		320
added	sp|P26905|DPPD_BACSU		335
added	sp|P26906|DPPE_BACSU		543
added	sp|P26907|GSIB_BACSU		123
added	sp|P26908|RL21_BACSU		102
added	sp|P26935|IOLG_BACSU		344
added	sp|P26936|SP4FA_BACSU		264
added	sp|P26937|SP4FB_BACSU		288
added	sp|P26942|PRP_BACSU		112
added	sp|P27206|SRFAA_BACSU		3587
added	sp|P27620|TAGA_BACSU		256
added	sp|P27621|TAGB_BACSU		381
added	sp|P27622|TAGC_BACSU		442
added	sp|P27623|TAGD_BACSU		129
added	sp|P27643|SP5K_BACSU		322
added	sp|P27876|TPIS_BACSU		253
added	sp|P28015|SP5G_BACSU		97
added	sp|P28264|FTSA_BACSU		440
added	sp|P28265|SBP_BACSU		121
added	sp|P28366|SECA_BACSU		841
added	sp|P28367|RF2_BACSU		366
added	sp|P28368|HPF_BACSU		189
added	sp|P28598|CH60_BACSU		544
added	sp|P28599|CH10_BACSU		94
added	sp|P28611|MOTA_BACSU		270
added	sp|P28612|MOTB_BACSU		261
added	sp|P28618|PCP_BACSU		215
added	sp|P28619|RNPH_BACSU		245
added	sp|P28628|LEPS_BACSU		184
added	sp|P28670|YOXC_BACSU		101
added	sp|P28671|YOXB_BACSU		256
added	sp|P28819|PABA_BACSU		194
added	sp|P28820|PABB_BACSU		470
added	sp|P28821|PABC_BACSU		293
added	sp|P28822|DHPS_BACSU		285
added	sp|P28823|FOLB_BACSU		120
added	sp|P29072|CHEA_BACSU		672
added	sp|P29141|SUBV_BACSU		806
added	sp|P29252|HPPK_BACSU		167
added	sp|P29726|PURA_BACSU		430
added	sp|P29727|GUAA_BACSU		513
added	sp|P30300|GLPP_BACSU		192
added	sp|P30949|GSA_BACSU		430
added	sp|P30950|HEM2_BACSU		324
added	sp|P31080|LEXA_BACSU		205
added	sp|P31102|AROB_BACSU		362
added	sp|P31103|NDK_BACSU		149
added	sp|P31104|AROC_BACSU		390
added	sp|P31105|CHER_BACSU		256
added	sp|P31112|HEPS1_BACSU		251
added	sp|P31113|MENG_BACSU		233
added	sp|P31114|HEPS2_BACSU		348
added	sp|P31844|YNXB_BACSU		96
added	sp|P31845|SP5AF_BACSU		493
added	sp|P31847|YPUA_BACSU		290
added	sp|P32081|CSPB_BACSU		67
added	sp|P32393|COMEB_BACSU		189
added	sp|P32395|DCUP_BACSU		353
added	sp|P32396|CPFC_BACSU		310
added	sp|P32397|CGOX_BACSU		470
added	sp|P32398|YHGD_BACSU		191
added	sp|P32399|YHGE_BACSU		775
added	sp|P32436|DEGV_BACSU		281
added	sp|P32437|YVYE_BACSU		217
added	sp|P32726|RIMP_BACSU		156
added	sp|P32727|NUSA_BACSU		371
added	sp|P32728|YLXR_BACSU		91
added	sp|P32729|YLXQ_BACSU		100
added	sp|P32730|YLXP_BACSU		92
added	sp|P32731|RBFA_BACSU		117
added	sp|P32732|TRUB_BACSU		309
added	sp|P32959|PBPE_BACSU		451
added	sp|P32960|RACX_BACSU		227
added	sp|P33166|EFTU_BACSU		396
added	sp|P33189|YHXA_BACSU		450
added	sp|P33449|BMR1_BACSU		389
added	sp|P33690|COMQ_BACSU		299
added	sp|P33911|CSRA_BACSU		74
added	sp|P34956|QOX1_BACSU		649
added	sp|P34957|QOX2_BACSU		321
added	sp|P34958|QOX3_BACSU		204
added	sp|P34959|QOX4_BACSU		124
added	sp|P35136|SERA_BACSU		525
added	sp|P35137|PPIB_BACSU		143
added	sp|P35146|AROD_BACSU		255
added	sp|P35149|SP4A_BACSU		492
added	sp|P35150|DACB_BACSU		382
added	sp|P35151|YPUB_BACSU		67
added	sp|P35153|YPUE_BACSU		50
added	sp|P35154|SCPA_BACSU		251
added	sp|P35155|SCPB_BACSU		197
added	sp|P35156|YPUI_BACSU		179
added	sp|P35157|SPMA_BACSU		196
added	sp|P35158|SPMB_BACSU		178
added	sp|P35159|RLUB_BACSU		244
added	sp|P35160|RESA_BACSU		179
added	sp|P35161|RESB_BACSU		542
added	sp|P35162|RESC_BACSU		391
added	sp|P35163|RESD_BACSU		240
added	sp|P35164|RESE_BACSU		589
added	sp|P35165|SIGX_BACSU		194
added	sp|P35166|RSIX_BACSU		368
added	sp|P35528|FLIP_BACSU		221
added	sp|P35535|FLIQ_BACSU		89
added	sp|P35536|FLIZ_BACSU		219
added	sp|P35537|FLIR_BACSU		259
added	sp|P35538|FLHB_BACSU		360
added	sp|P35620|FLHA_BACSU		677
added	sp|P36430|SYL_BACSU		804
added	sp|P36838|CARX_BACSU		353
added	sp|P36839|ARGD_BACSU		385
added	sp|P36843|ARGJ_BACSU		406
added	sp|P36944|RBSR_BACSU		326
added	sp|P36945|RBSK_BACSU		293
added	sp|P36946|RBSD_BACSU		131
added	sp|P36947|RBSA_BACSU		493
added	sp|P36948|RBSC_BACSU		322
added	sp|P36949|RBSB_BACSU		305
added	sp|P37104|YLXM_BACSU		110
added	sp|P37105|SRP54_BACSU		446
added	sp|P37251|ILVB_BACSU		574
added	sp|P37252|ILVH_BACSU		172
added	sp|P37253|ILVC_BACSU		342
added	sp|P37437|RL9_BACSU		149
added	sp|P37454|EXOA_BACSU		252
added	sp|P37455|SSBA_BACSU		172
added	sp|P37464|SYS_BACSU		425
added	sp|P37465|SYM_BACSU		664
added	sp|P37466|VEG_BACSU		86
added	sp|P37467|XPAC_BACSU		204
added	sp|P37468|RSMA_BACSU		292
added	sp|P37469|DNAC_BACSU		454
added	sp|P37470|PTH_BACSU		188
added	sp|P37471|DIVIC_BACSU		125
added	sp|P37472|HGPRT_BACSU		180
added	sp|P37474|MFD_BACSU		1177
added	sp|P37475|SP2E_BACSU		827
added	sp|P37476|FTSH_BACSU		637
added	sp|P37477|SYK_BACSU		499
added	sp|P37478|WALR_BACSU		235
added	sp|P37479|YYCE_BACSU		139
added	sp|P37480|YYCD_BACSU		66
added	sp|P37481|YYCC_BACSU		46
added	sp|P37482|YYCB_BACSU		402
added	sp|P37483|YYCA_BACSU		685
added	sp|P37484|GDPP_BACSU		659
added	sp|P37485|YYBS_BACSU		309
added	sp|P37486|YYBR_BACSU		125
added	sp|P37487|PPAC_BACSU		309
added	sp|P37488|YYBP_BACSU		148
added	sp|P37489|YYBO_BACSU		435
added	sp|P37490|YYBN_BACSU		145
added	sp|P37491|YYBM_BACSU		251
added	sp|P37492|YYBL_BACSU		236
added	sp|P37493|YYBK_BACSU		251
added	sp|P37494|YYBJ_BACSU		218
added	sp|P37495|YYBI_BACSU		262
added	sp|P37496|YYBH_BACSU		129
added	sp|P37497|YYBG_BACSU		279
added	sp|P37498|YYBF_BACSU		404
added	sp|P37499|YYBE_BACSU		292
added	sp|P37500|ATSE_BACSU		147
added	sp|P37501|YYBC_BACSU		159
added	sp|P37502|YYBB_BACSU		220
added	sp|P37503|YYBA_BACSU		150
added	sp|P37504|YYAT_BACSU		148
added	sp|P37505|YYAS_BACSU		201
added	sp|P37506|STA_BACSU		173
added	sp|P37507|YYAQ_BACSU		118
added	sp|P37508|YYAP_BACSU		188
added	sp|P37509|YYAO_BACSU		79
added	sp|P37510|YYAN_BACSU		138
added	sp|P37511|YYAM_BACSU		305
added	sp|P37512|YYAL_BACSU		689
added	sp|P37513|YYAK_BACSU		299
added	sp|P37514|YYAJ_BACSU		451
added	sp|P37515|MAA_BACSU		184
added	sp|P37516|YYAH_BACSU		126
added	sp|P37517|CCPB_BACSU		311
added	sp|P37518|YCHF_BACSU		366
added	sp|P37519|YYAE_BACSU		667
added	sp|P37520|YYAD_BACSU		338
added	sp|P37521|YYAC_BACSU		205
added	sp|P37522|SOJ_BACSU		253
added	sp|P37523|YYAB_BACSU		146
added	sp|P37524|NOC_BACSU		283
added	sp|P37525|REMB_BACSU		81
added	sp|P37526|YAAC_BACSU		315
added	sp|P37527|PDXS_BACSU		294
added	sp|P37528|PDXT_BACSU		196
added	sp|P37529|DCK_BACSU		217
added	sp|P37530|DGK_BACSU		207
added	sp|P37531|SLEL_BACSU		431
added	sp|P37532|YAAI_BACSU		181
added	sp|P37533|YAAL_BACSU		74
added	sp|P37534|GIN_BACSU		64
added	sp|P37535|YAAN_BACSU		386
added	sp|P37536|YAAO_BACSU		480
added	sp|P37537|KTHY_BACSU		212
added	sp|P37538|DARA_BACSU		109
added	sp|P37539|YAAR_BACSU		146
added	sp|P37540|HOLB_BACSU		329
added	sp|P37541|YAAT_BACSU		275
added	sp|P37542|YABA_BACSU		119
added	sp|P37543|YABB_BACSU		247
added	sp|P37544|RSMI_BACSU		292
added	sp|P37545|YABD_BACSU		255
added	sp|P37546|YABE_BACSU		407
added	sp|P37547|RNM5_BACSU		186
added	sp|P37548|PRTG_BACSU		290
added	sp|P37549|SSPF_BACSU		61
added	sp|P37550|ISPE_BACSU		289
added	sp|P37551|PURR_BACSU		285
added	sp|P37552|RIDA_BACSU		125
added	sp|P37553|FIN_BACSU		76
added	sp|P37554|SPOVT_BACSU		178
added	sp|P37555|YABM_BACSU		532
added	sp|P37556|YABN_BACSU		489
added	sp|P37557|RQCP_BACSU		86
added	sp|P37558|YABP_BACSU		100
added	sp|P37559|YABQ_BACSU		211
added	sp|P37560|YABR_BACSU		128
added	sp|P37561|YABS_BACSU		245
added	sp|P37562|PKN1_BACSU		338
added	sp|P37563|TILS_BACSU		472
added	sp|P37564|COAX_BACSU		258
added	sp|P37565|HSLO_BACSU		291
added	sp|P37566|YACD_BACSU		297
added	sp|P37567|DUS1_BACSU		333
added	sp|P37568|CTSR_BACSU		154
added	sp|P37569|MCSA_BACSU		185
added	sp|P37570|MCSB_BACSU		363
added	sp|P37571|CLPC_BACSU		810
added	sp|P37572|RADA_BACSU		458
added	sp|P37573|DISA_BACSU		360
added	sp|P37574|RAE1_BACSU		170
added	sp|P37575|SP2B_BACSU		332
added	sp|P37580|FHUD_BACSU		315
added	sp|P37582|GLNR_BACSU		135
added	sp|P37584|CSAA_BACSU		110
added	sp|P37585|MURG_BACSU		363
added	sp|P37599|CHEV_BACSU		303
added	sp|P37807|RL28_BACSU		62
added	sp|P37808|ATPA_BACSU		502
added	sp|P37809|ATPB_BACSU		473
added	sp|P37810|ATPG_BACSU		287
added	sp|P37811|ATPD_BACSU		181
added	sp|P37812|ATPE_BACSU		132
added	sp|P37813|ATP6_BACSU		244
added	sp|P37814|ATPF_BACSU		170
added	sp|P37815|ATPL_BACSU		70
added	sp|P37816|ATPZ_BACSU		127
added	sp|P37817|SPOVM_BACSU		26
added	sp|P37869|ENO_BACSU		430
added	sp|P37870|RPOB_BACSU		1193
added	sp|P37871|RPOC_BACSU		1199
added	sp|P37872|YBXB_BACSU		201
added	sp|P37873|SP2M_BACSU		214
added	sp|P37874|YGXB_BACSU		552
added	sp|P37875|SP5R_BACSU		468
added	sp|P37876|YTXK_BACSU		329
added	sp|P37877|ACKA_BACSU		395
added	sp|P37878|3MGA_BACSU		303
added	sp|P37887|CYSK_BACSU		308
added	sp|P37940|ODBA_BACSU		330
added	sp|P37941|ODBB_BACSU		327
added	sp|P37942|ODB2_BACSU		424
added	sp|P37944|AROK_BACSU		186
added	sp|P37945|LON1_BACSU		774
added	sp|P37946|ILVA_BACSU		422
added	sp|P37947|DEGA_BACSU		337
added	sp|P37948|GLPT_BACSU		444
added	sp|P37949|LEPA_BACSU		612
added	sp|P37953|CSBA_BACSU		76
added	sp|P37954|UVRB_BACSU		661
added	sp|P37955|SPLA_BACSU		79
added	sp|P37956|SPL_BACSU		342
added	sp|P37957|ESTA_BACSU		212
added	sp|P37958|MECA1_BACSU		218
added	sp|P37959|YUSZ_BACSU		280
added	sp|P37960|MRGA_BACSU		153
added	sp|P37963|SP6D_BACSU		575
added	sp|P37964|YSXE_BACSU		341
added	sp|P37965|GLPQ_BACSU		293
added	sp|P37966|LIPO_BACSU		502
added	sp|P37967|PNBA_BACSU		489
added	sp|P37968|SP2P_BACSU		401
added	sp|P38021|OAT_BACSU		401
added	sp|P38022|ROCR_BACSU		461
added	sp|P38032|NADB_BACSU		531
added	sp|P38033|NIFS_BACSU		395
added	sp|P38048|YHGB_BACSU		104
added	sp|P38049|HMOB_BACSU		166
added	sp|P38050|PBPF_BACSU		714
added	sp|P38422|DACF_BACSU		389
added	sp|P38423|YQXK_BACSU		387
added	sp|P38424|ENGB_BACSU		195
added	sp|P38425|YQXA_BACSU		112
added	sp|P38490|YPEB_BACSU		450
added	sp|P38491|MOTI_BACSU		217
added	sp|P38492|YPFB_BACSU		58
added	sp|P38493|KCY_BACSU		224
added	sp|P38494|RS1H_BACSU		382
added	sp|P39062|ACSA_BACSU		572
added	sp|P39063|YTXD_BACSU		272
added	sp|P39064|YTXE_BACSU		242
added	sp|P39065|ACUA_BACSU		210
added	sp|P39066|ACUB_BACSU		214
added	sp|P39067|ACUC_BACSU		387
added	sp|P39070|CLPQ_BACSU		181
added	sp|P39071|DHBA_BACSU		261
added	sp|P39072|GERM_BACSU		366
added	sp|P39074|BMRU_BACSU		297
added	sp|P39075|BMRR_BACSU		278
added	sp|P39115|VMLR_BACSU		547
added	sp|P39116|PLY_BACSU		420
added	sp|P39118|GLGB_BACSU		627
added	sp|P39119|CISY_BACSU		366
added	sp|P39120|CISY2_BACSU		372
added	sp|P39121|DEOC_BACSU		223
added	sp|P39122|GLGC_BACSU		380
added	sp|P39123|PHSG_BACSU		798
added	sp|P39124|GLGD_BACSU		343
added	sp|P39125|GLGA_BACSU		484
added	sp|P39126|IDH_BACSU		423
added	sp|P39127|CITR_BACSU		291
added	sp|P39128|LPLB_BACSU		318
added	sp|P39129|LPLC_BACSU		295
added	sp|P39130|LPLD_BACSU		446
added	sp|P39131|MNAA_BACSU		380
added	sp|P39132|YHBE_BACSU		237
added	sp|P39133|YHBF_BACSU		235
added	sp|P39134|PRKA_BACSU		631
added	sp|P39135|SFP_BACSU		224
added	sp|P39137|ROCE_BACSU		467
added	sp|P39138|ARGI_BACSU		296
added	sp|P39139|YXXB_BACSU		275
added	sp|P39140|DEOR_BACSU		313
added	sp|P39141|NUPC_BACSU		393
added	sp|P39142|PDP_BACSU		433
added	sp|P39143|GUTR_BACSU		829
added	sp|P39145|COMFA_BACSU		463
added	sp|P39146|COMFB_BACSU		98
added	sp|P39147|COMFC_BACSU		240
added	sp|P39148|GLYA_BACSU		415
added	sp|P39149|UPP_BACSU		209
added	sp|P39150|YWLA_BACSU		120
added	sp|P39151|SP2R_BACSU		224
added	sp|P39152|YWLB_BACSU		147
added	sp|P39153|SUA5_BACSU		346
added	sp|P39154|MNTP_BACSU		185
added	sp|P39155|PAP_BACSU		150
added	sp|P39156|YWLF_BACSU		149
added	sp|P39157|YWLG_BACSU		180
added	sp|P39158|CSPC_BACSU		66
added	sp|P39209|TLPC_BACSU		573
added	sp|P39211|XYLB_BACSU		499
added	sp|P39214|MCPA_BACSU		661
added	sp|P39215|MCPB_BACSU		662
added	sp|P39216|TLPA_BACSU		662
added	sp|P39217|TLPB_BACSU		662
added	sp|P39456|TCYC_BACSU		247
added	sp|P39569|GERBA_BACSU		483
added	sp|P39570|GERBB_BACSU		368
added	sp|P39571|GERBC_BACSU		374
added	sp|P39574|GAL1_BACSU		390
added	sp|P39575|GALT_BACSU		513
added	sp|P39576|ILVE2_BACSU		363
added	sp|P39577|DLTE_BACSU		252
added	sp|P39578|DLTD_BACSU		392
added	sp|P39579|DLTC_BACSU		78
added	sp|P39580|DLTB_BACSU		395
added	sp|P39581|DLTA_BACSU		503
added	sp|P39582|MENA_BACSU		311
added	sp|P39583|YWAC_BACSU		210
added	sp|P39584|YWBA_BACSU		444
added	sp|P39585|YWBB_BACSU		225
added	sp|P39586|YWBC_BACSU		126
added	sp|P39587|YWBD_BACSU		396
added	sp|P39588|YWBE_BACSU		65
added	sp|P39589|YWBF_BACSU		399
added	sp|P39590|YWBG_BACSU		225
added	sp|P39591|CIDA_BACSU		128
added	sp|P39592|YWBI_BACSU		301
added	sp|P39593|THIM_BACSU		272
added	sp|P39594|THIE_BACSU		222
added	sp|P39595|EFEU_BACSU		481
added	sp|P39596|EFEM_BACSU		385
added	sp|P39597|EFEB_BACSU		416
added	sp|P39598|YWBO_BACSU		200
added	sp|P39599|YWCA_BACSU		513
added	sp|P39600|YWCB_BACSU		102
added	sp|P39601|YWCC_BACSU		223
added	sp|P39602|YWCD_BACSU		127
added	sp|P39603|YWCE_BACSU		87
added	sp|P39604|RODA_BACSU		393
added	sp|P39605|NFRA1_BACSU		249
added	sp|P39606|YWCH_BACSU		333
added	sp|P39607|YWCI_BACSU		100
added	sp|P39608|YWCJ_BACSU		256
added	sp|P39609|YWDA_BACSU		82
added	sp|P39610|PDXK_BACSU		271
added	sp|P39612|YWDD_BACSU		211
added	sp|P39613|YWDE_BACSU		177
added	sp|P39614|YWDF_BACSU		268
added	sp|P39615|UNG_BACSU		225
added	sp|P39616|ALDH2_BACSU		456
added	sp|P39617|YWDI_BACSU		105
added	sp|P39618|YWDJ_BACSU		440
added	sp|P39619|YWDK_BACSU		123
added	sp|P39620|GERQ_BACSU		181
added	sp|P39621|SPSA_BACSU		256
added	sp|P39622|SPSB_BACSU		474
added	sp|P39623|SPSC_BACSU		389
added	sp|P39624|SPSD_BACSU		289
added	sp|P39625|SPSE_BACSU		373
added	sp|P39626|SPSF_BACSU		240
added	sp|P39627|SPSG_BACSU		339
added	sp|P39629|RMLA_BACSU		246
added	sp|P39630|RMLB_BACSU		315
added	sp|P39631|SPSK_BACSU		283
added	sp|P39632|BSLB_BACSU		154
added	sp|P39633|DHE2_BACSU		424
added	sp|P39634|ROCA_BACSU		515
added	sp|P39635|ROCB_BACSU		566
added	sp|P39636|ROCC_BACSU		470
added	sp|P39637|YWFA_BACSU		412
added	sp|P39638|BACA_BACSU		204
added	sp|P39639|BACB_BACSU		235
added	sp|P39640|BACC_BACSU		253
added	sp|P39641|BACD_BACSU		472
added	sp|P39642|BACE_BACSU		394
added	sp|P39643|BACF_BACSU		399
added	sp|P39644|BACG_BACSU		259
added	sp|P39645|CHDC_BACSU		254
added	sp|P39646|PTAS_BACSU		323
added	sp|P39647|CYSL_BACSU		299
added	sp|P39648|LIPL_BACSU		281
added	sp|P39649|YWFM_BACSU		296
added	sp|P39650|RSFA_BACSU		258
added	sp|P39651|YWFO_BACSU		433
added	sp|P39666|NADC_BACSU		289
added	sp|P39667|NADR_BACSU		180
added	sp|P39668|YYXA_BACSU		400
added	sp|P39694|COMEA_BACSU		205
added	sp|P39695|COMEC_BACSU		776
added	sp|P39696|COMER_BACSU		273
added	sp|P39737|YVYC_BACSU		109
added	sp|P39738|FLID_BACSU		498
added	sp|P39739|FLIS_BACSU		133
added	sp|P39740|FLIT_BACSU		113
added	sp|P39751|MBL_BACSU		333
added	sp|P39752|FLHO_BACSU		270
added	sp|P39753|FLHP_BACSU		269
added	sp|P39755|DABB_BACSU		505
added	sp|P39756|FDHD_BACSU		262
added	sp|P39757|MOAA_BACSU		341
added	sp|P39758|ABH_BACSU		92
added	sp|P39759|YKQA_BACSU		277
added	sp|P39760|KTRC_BACSU		221
added	sp|P39761|ADEC_BACSU		577
added	sp|P39762|AMPS_BACSU		410
added	sp|P39763|MREBH_BACSU		335
added	sp|P39764|KINC_BACSU		428
added	sp|P39765|PYRR_BACSU		181
added	sp|P39766|PYRP_BACSU		435
added	sp|P39771|PURT_BACSU		384
added	sp|P39772|SYN_BACSU		430
added	sp|P39773|GPMI_BACSU		511
added	sp|P39775|OPUBD_BACSU		226
added	sp|P39776|XERC_BACSU		304
added	sp|P39778|CLPY_BACSU		467
added	sp|P39779|CODY_BACSU		259
added	sp|P39780|XKDA_BACSU		198
added	sp|P39781|XKDB_BACSU		278
added	sp|P39782|XKDC_BACSU		266
added	sp|P39783|XKDD_BACSU		116
added	sp|P39784|PCF_BACSU		169
added	sp|P39785|XTMA_BACSU		265
added	sp|P39786|XTMB_BACSU		433
added	sp|P39787|DNAD_BACSU		232
added	sp|P39788|END3_BACSU		219
added	sp|P39789|YPOC_BACSU		164
added	sp|P39790|MPR_BACSU		313
added	sp|P39791|YPPC_BACSU		320
added	sp|P39792|RECU_BACSU		206
added	sp|P39793|PBPA_BACSU		914
added	sp|P39794|PTTBC_BACSU		470
added	sp|P39795|TREC_BACSU		561
added	sp|P39796|TRER_BACSU		238
added	sp|P39797|XEPA_BACSU		279
added	sp|P39798|XHLA_BACSU		89
added	sp|P39800|XLYA_BACSU		297
added	sp|P39801|COTG_BACSU		195
added	sp|P39802|CHEW_BACSU		156
added	sp|P39803|YITT_BACSU		280
added	sp|P39804|IPI_BACSU		119
added	sp|P39805|LICT_BACSU		277
added	sp|P39807|YVYF_BACSU		139
added	sp|P39808|YVYG_BACSU		160
added	sp|P39809|FLGM_BACSU		88
added	sp|P39810|FLGK_BACSU		507
added	sp|P39812|GLTA_BACSU		1520
added	sp|P39813|DPRA_BACSU		297
added	sp|P39814|TOP1_BACSU		691
added	sp|P39815|TRMFO_BACSU		435
added	sp|P39816|PTW3C_BACSU		631
added	sp|P39817|GLTP_BACSU		414
added	sp|P39820|PROB_BACSU		365
added	sp|P39821|PROA_BACSU		415
added	sp|P39822|PSD_BACSU		263
added	sp|P39823|PSS_BACSU		177
added	sp|P39824|BLAC_BACSU		306
added	sp|P39839|YUXL_BACSU		657
added	sp|P39840|GALM_BACSU		325
added	sp|P39841|MANA3_BACSU		316
added	sp|P39842|BLTR_BACSU		273
added	sp|P39843|BMR2_BACSU		400
added	sp|P39844|DACC_BACSU		491
added	sp|P39845|PPSA_BACSU		2561
added	sp|P39846|PPSB_BACSU		2560
added	sp|P39847|PPSC_BACSU		2555
added	sp|P39848|LYTD_BACSU		880
added	sp|P39899|NPRB_BACSU		538
added	sp|P39909|BLTD_BACSU		152
added	sp|P39910|SLP_BACSU		124
added	sp|P39911|YPHF_BACSU		244
added	sp|P39912|AROG_BACSU		358
added	sp|P39914|BRXC_BACSU		108
added	sp|P40331|YISR_BACSU		287
added	sp|P40332|IOLX_BACSU		342
added	sp|P40396|COMK_BACSU		192
added	sp|P40397|YHXC_BACSU		285
added	sp|P40398|YHXD_BACSU		299
added	sp|P40399|RSBU_BACSU		335
added	sp|P40400|SSUA_BACSU		332
added	sp|P40401|SSUC_BACSU		276
added	sp|P40402|SSUD_BACSU		376
added	sp|P40403|CHEC_BACSU		209
added	sp|P40404|CHED_BACSU		166
added	sp|P40405|SWRB_BACSU		167
added	sp|P40406|NAGZ_BACSU		642
added	sp|P40407|NAMZ_BACSU		414
added	sp|P40408|BTR_BACSU		529
added	sp|P40409|FEUA_BACSU		317
added	sp|P40410|FEUB_BACSU		334
added	sp|P40411|FEUC_BACSU		336
added	sp|P40420|GLCU_BACSU		287
added	sp|P40735|ECFA1_BACSU		281
added	sp|P40736|YSXD_BACSU		165
added	sp|P40737|YXXD_BACSU		147
added	sp|P40738|YXXE_BACSU		102
added	sp|P40739|PTV3B_BACSU		609
added	sp|P40740|BGLH_BACSU		469
added	sp|P40742|YLXH_BACSU		298
added	sp|P40746|TGL_BACSU		245
added	sp|P40747|YUXG_BACSU		689
added	sp|P40750|PBPD_BACSU		624
added	sp|P40758|GLNK_BACSU		410
added	sp|P40759|GLNL_BACSU		314
added	sp|P40760|YUXJ_BACSU		392
added	sp|P40761|YUXK_BACSU		137
